16846943	0	a	Married women in India are increasingly at risk of HIV, often due to their husbands' extramarital sexual behaviour. Topical microbicides may provide protection to women who are unable to negotiate condom use. During the formative phase of a study to develop measures related to microbicide acceptability, we conducted in-depth interviews with 14 'high-risk' and 16 'low-risk' married women and 15 husbands. Some participants had recently completed a 2-week microbicide safety trial. A sequence of in-depth interviews with each participant explored the context of microbicide acceptability, including perceptions of couple harmony, vulnerability to HIV, sexual power, and ability to control life events. Women's perceptions of control and sexual power influenced attitudes towards microbicide use. HIV risk was most commonly associated with partner infidelity and easily detected, according to both men and women, by a lack of marital harmony. Despite this, high-risk women denied perceiving HIV risk until confronted with specific evidence of a husband's positive HIV or STI diagnosis. This study provides an in-depth examination of HIV risk for Indian married women, identifying potential determinants of microbicide use, and providing guidance for the development of psychometric scales to measure couple harmony, HIV risk perception, and sexual power and control.
18083444	0	a	BACKGROUND: Low educational attainment is a marker of socioeconomic status that correlates strongly with higher death rates from many conditions. No previous studies have analyzed national data to measure the number of deaths associated with lower education among working-aged adults (25-64 years) by race or ethnicity. Furthermore, no previous studies have examined comprehensively the relationship of education to cause-specific and all-cause mortality in the three largest racial or ethnic groups in the United States using national data. METHODS: Age-standardized, race/ethnicity-specific death rates from all causes and the 15 leading causes were measured among men and women aged 25-64 years by level of education based on U.S. national mortality data in 2001. The total number of deaths that potentially could be avoided among people aged 25-64 years was estimated by applying the mortality rates among college graduates (within each 5-year category of age, gender, and race/ethnicity) to each of the less-educated subpopulations. All analyses were performed in 2007. RESULTS: Nearly half (48%) of all deaths among men aged 25-64 years (white, black, and Hispanic), and 38% of all deaths in women would not have occurred in this age range if all segments of the population experienced the death rates of college graduates. Black men and women had the highest death rates from all causes combined and from many specific causes at nearly all levels of education, and the largest average life years lost before age 65 years. However, the total number of deaths associated with low education status was not confined to any single racial group. About 161,280 deaths in whites, 40,840 deaths in blacks, and 13,162 deaths in Hispanics in this age range were associated with educational disparity. CONCLUSIONS: Potentially avoidable factors associated with lower educational status account for almost half of all deaths among working-aged adults in the U.S.; these deaths are not confined to any single racial or ethnic group. These findings highlight the need for greater attention to social determinants of health.
7204635	1	a	"Patient noncompliance is a substantial obstacle to the achievement of therapeutic goals. This paper reviews a number of practical interventions with demonstrated efficacy in enhancing patient adherence, including (1) improving patients' levels of information concerning the specifics of their regimens, reinforcing essential points with review, discussion, and written instruction, and emphasizing the importance of the therapeutic plan, (2) taking clinically appropriate steps to reduce the cost, complexity, duration, and amount of behavioral change required by the regimen and increasing the regimen's convenience through ""tailoring"" and other approaches, (3) obtaining a compliance-oriented history of the patient's prior experiences and present health beliefs and, where necessary, employing strategies to modify those perceptions likely to inhibit compliance, (4) improving levels of patient satisfaction, particularly with the provider-patient relationship, (5) arranging for the continued monitoring of the patient's subsequent compliance to treatment, (6) increasing staff awareness of the magnitude and determinants of the noncompliance phenomenon and attempting to develop an ""active influence orientation"" in each member of the health care team, (7) using such techniques as patient-provider contracts to involve the patient in therapeutic decisions and in the setting of treatment objectives and creating incentives (through rewards and reinforcements) for achieving these objectives, (8) arranging for as much continuity of provider (and other staff) as possible, (9) establishing methods of supervising the patient, including involvement of the patient's social support network, and (10) involving fully the assistance of all available health care providers, assigning specific roles and responsibilities for activities directed at improving adherence to treatment."
17435436	0	a	There are important disparities in health outcomes between racial/ethnic minorities and majorities in all countries where minority health has been investigated. This holds true for the largest minority population of Europe, the Roma, although research data related to Roma are scarcer and more contested than for other minorities. We discuss major obstacles that hinder or prevent the collection of reliable data in Roma and other minorities. The definitions and classification systems on race/ethnicity vary widely, pointing to the social construction of both race and ethnicity. Imprecision in taxonomy and definition of target groups is compounded by challenges in data collection, analysis, and interpretation, along with ethnocentricity that shapes the perspectives and approaches of the researchers. However, administrative data collection on race/ethnicity serves legitimate purposes although such data must comply with less-stringent quality requirements as opposed to data meant for scientific analysis. Research on minorities should consider race/ethnicity as proxy indicators of complex health determinants, and should aim at dissecting these determinants into separate items. Careful documentation of methodology and active involvement of the minorities themselves can increase trust between the investigators and the research subjects, which can in turn improve research on minority health.
2858150	1	a	"The validity of a questionnaire developed to assess negative attitudes towards drug therapy by relatives of schizophrenic patients is examined. The questionnaire items are tested against the statement: ""Patients should not take drugs, they can only be helped by good advice"". The prejudice of relatives of schizophrenics against drug therapy may have an effect on the patients' compliance to maintenance therapy and, subsequently, on their relapse rate. A number of factors, social and psychological, were examined as possible determinants of the negative attitudes of relatives. These factors include age, sex, profession, education, positive family history, and use of drugs among the relatives; mental state, residence, duration of illness, relapse rate and clinical features in the patients. Poor education of relatives correlated to negative attitudes towards drug therapy."
6814269	1	a	"A statewide probability sample of 1,625 elders living in Massachusetts are studied prospectively to identify key determinants of long-term care (LTC) institutionalization. One-hundred forty-seven elders, 9 per cent of the original cohort, entered a LTC institution during the six-year investigation. Using logistic multiple regression, we examine the predictive power of 19 independent variables grouped into six categories: demographic characteristics, attitude, social context, long-term care needs, physical disability, and mental/emotional disability. Five variables are significantly related to institutionalization: advancing age, using ambulatory aids, mental disorientation, living alone, and using assistance to perform ""instrumental"" ADL (activities of daily living). These results may be helpful to those trying to target non-institutional services to elders for use as substitutes for institutional long-term care. They may also help explain why recent experimental tests of substituting non-institutional care for institutional services have been less than successful."
11759165	0	a	"This paper considers actual German trends of impact factors contributing to hygienic risks in domestic settings: Have there been or are there still alterations which may be relevant and which should have consequences for hygiene behavior? How is hygiene consciousness organized in the German society? Each of the alterations of hygiene determinants described below may appear to be marginal when looked at separately, thus disregarding any relationship to hygiene. However, as a whole to anticipate the conclusion they have clearly altered the hygiene risks in the household; some risks have decreased but others have grown worse. The author intends to initiate an objective discussion on home hygiene in Germany. The intention is not creating a sterile environment in the home but to realize the ""hot spots"" of hygiene in modern domestic settings in order to develop a targeted hygiene."
3120234	1	a	This study was undertaken to determine the reliability of self-reported sexual behavior using the test and retest technique when used with self-reported sexual behavior. The subjects were 116 asymptomatic homosexual men who participated in another study (an examination of behavioral and demographic determinants of HIV antibody status). The subjects were asked to complete two questionnaires. The first contained demographic and sexual behavior questions. The second, administered an average of 6 weeks later, used a subset of the questions in the first questionnaire. The reliability of the test-retest procedure was measured by the Kappa statistic, which assesses the proportion of agreement between two data items, accounting for the amount of agreement expected by chance. The highest degree of reliability as measured by Kappa was found with demographic information, smoking history, and sexual orientation. Self-reported sexual behaviors for the previous 6 months generally had the next highest degree of reliability as measured by Kappa. Questions examining change over the previous 5 years had the lowest reliability. Behavior changes during the time between questionnaires, subjectivity of the answer categories, and social desirability of the answers are three factors that may result in a lack of reliability in this self-reported sexual behavior questionnaire. This raises methodological concerns about the measurement of behavioral risk factors for AIDS and the ability to assess meaningfully subjective reports of behavioral change.
12339589	1	a	"""This article surveys significant changes in fertility and nuptiality in Central and Western Europe since the middle of the 19th century. In this context the secular decline in birth rates is understood as a consequence of changes in the social structure as well as of diffusion of social norms."" It is noted that for the period after 1920, and especially after 1950, no ""determinants"" exist that can completely explain fluctuations in marriages and births. ""Hence, the central thesis of this article is the following: There is no stable pattern of family formation in a modern industrial society and the number of children is not directly linked to mortality conditions or economic constraints. Subsequently, the article develops several hypotheses concerning the significance of marriage and parenting in the late 20th century, and points out that ups and downs in marriages, divorces, and births may be seen in analogy to other fashion-like processes (such as consumer behavior or social behavior)."" (summary in ENG)"
10899475	0	a	PURPOSE: To identify risk and protective factors for initiation of sexual intercourse before age 16 years at the level of the individual, family, and school. METHODS: A longitudinal study based on a cohort of 1020 people born in Dunedin, New Zealand in 1972/73 and followed up to age 21 years. Demographic characteristics of the sample were similar to the New Zealand population of that age, except that a smaller proportion (3%) were Maori or Pacific Island Polynesian. Information on individual, family and school factors was collected by interview with parents at ages 3, 5, 7 and 9 years and then by postal questionnaire two-yearly up to 15 years. Subjects were assessed two-yearly from age 3 years and interviewed about their behaviours and ambitions at ages 11, 13, and 15 years. Questions about age at first intercourse were asked by computer at age 21 years. Multivariate logistic regression was used to model associations with age of first intercourse less than 16 years. RESULTS: Data on age at first intercourse were available for 926/1020 (91%) of surviving members of the cohort assembled at age 3 years. Overall 27.5% of males and 31.7% of females reported sexual intercourse before age 16 years. In multivariate analyses the independent predictors for early sexual initiation for males were: not having outside home interests at age 13 years, no religious activity at age 11 years, not being attached to school at age 15 years, a low reading score, and a diagnosis of conduct disorder in early adolescence. For females, independent predictors were: socioeconomic status in the middle range, mother having her first child before age 20 years, IQ in the middle range, not being attached to school, being in trouble at school, planning to leave school early, cigarette smoking and higher self-esteem score. CONCLUSIONS: Individual and school factors appear to be more important than family composition or socioeconomic status in the decision to have sexual intercourse before age 16 years. The lowering of age at first intercourse may be partly a cohort effect related to high rates of teenage childbearing in the mothers' generation, and to changes in social acceptability of early sexual behaviour.
6391257	1	a	Data from 1002 households indicated that contextual factors (group size, subsequent activity) and individual difference factors (sex, extroversion, drinking frequency) differentially influenced consumption and normative ratings. These findings suggest that contextual cues serve as determinants of drinking norms and that drinking behavior reflects individual variation in sensitivity to these cues.
6520880	1	a	This study tests two theories regarding the attitude and behavioral determinants of women's coital and masturbatory orgasmic responsiveness. Data from 115 sexually active women were analyzed using latent-variable structural equation models. Twenty-one variables are used to represent seven latent constructs: Parent Sexual Attitudes, Sexual Latency, Sexual Behavior, Dating Competence, Social Assertiveness, Subjective Masturbatory Responsiveness, and Subjective Coital Responsiveness. Two specific theories are tested with these constructs. Each theory predicts a different structural arrangement among these latent factors with the fundamental difference being whether behavior predicts responsiveness or vice-versa. Two alternate models were found to reflect the data adequately. In both instances, attitudes predicted behavior and, in general, orgasmic responsiveness tended to be a function of behavior.
6542479	1	a	Reproductive and agonistic behaviors in Siamese fighting fish were investigated in eight experiments, and some consequences and determinants of these sequences were isolated. First, fights and the formation of dominance-subordinancy relations were studied. Second, it was determined that large body size as well as males' prior residency in a tank produced an agonistic advantage; the magnitude of this advantage was positively related to the duration of residency. Third, the prior-residency effect in Bettas was determined by males' familiarity with visual and/or tactile cues in their home tanks. Fourth, dominant males had greater access to living space and were more likely to display at a mirror, build nests, and approach females than were subordinates. Finally, it was discovered that chemical cues associated with presumedly inert plastic tank dividers influence Bettas' social behavior.
17347035	0	a	BACKGROUND: In complying with required life style changes Heart Failure (HF) patients often depend on their partners. However providing care may cause burden and affect the health of these partners. The aim of this study was to investigate determinants of caregiver burden in order to identify caregivers who are at risk. METHODS: Using a cross-sectional design, caregiver burden and potential determinants were measured in partners of HF patients. Demographic and clinical data were assessed in HF patients, partners completed questionnaires on caregiver burden (the Caregiver Reaction Assessment, CRA), caregiving tasks performed, physical and mental health status and quality of the marital relationship. RESULTS: In total 357 partners (75% female, mean age 67 years) participated. The physical health status of HF patients was only significantly associated with two domains of caregiver burden, 'disruption of daily schedule' (p<0.01) and 'loss of physical strength' (p<0.01). No associations were found with age, co-morbidity and LVEF. All domains of the CRA were mainly associated with the partner's own mental health (p<0.01) and with providing personal care to HF patients (p<0.01). Gender differences were only found with regard to the domain of 'feeling a lack of family support'. CONCLUSION: The assessment of caregiver burden should focus on the mental strength of partners. Furthermore when assistance in personal care is needed, additional support, either informal or professional, may be indicated.
18787497	0	a	OBJECTIVE: To examine patient-perceived communication styles (empathic and dominant communication styles) of Korean physicians in rehabilitation and their effects on patient outcomes (patient satisfaction and compliance). DESIGN: A total of 150 rehabilitation patients from a large university hospital in Korea were interviewed with a 26 item-questionnaire. RESULTS: Only 30% of the patients considered their physicians as highly affective whereas about 55% of them viewed their doctors as highly dominant. Physicians' affective and cognitive empathic communication styles were significantly and positively correlated with both patient satisfaction and compliance. Correlation analysis showed that physicians' dominant communication style was significantly but negatively related to patient satisfaction. However, compliance, cross-tabulation, and regression analyses suggested that physicians' dominant communication style may not be a good predictor of patient satisfaction and compliance. Those patients who perceived their physicians as highly affective or highly cognitive showed the highest rates of being completely satisfied, whereas none of those patients who ranked their physicians as least affective or least cognitive said that they were completely satisfied. CONCLUSION: The results confirmed the existing findings in the West that physician's communication styles were major determinants of the patient outcomes. Patients' highly negative view of their physicians' dominant communication style might raise some concerns about Korean physicians' authoritarian attitudes toward their patients.
7372385	1	a	This paper focuses on the position of the nurse in the division of labor in health care and the occupational strategies British hospital nurses have adopted in response to their changing employement situation. The authors suggest a Marxist framework as an alternative to current approaches to the study of occupational strategy, which tend to focus on the level of distribution relations. An adequate analysis of the situation of hospital nurses, the paper suggests, depends upon locating the occupation within the wider setting of the mode of control and delivery of health care. The central feature of this setting is the dominance of medicine and medical technology, and the main factors shaping it are the activities of individual capitalists involved in the health industry and the State operating within the constraints of capital in general and within the context of class struggle. It is suggested that the characteristic feature of nurses' occupational strategy--the vacillation between professionalism and unionism--can best be understood in relation to the changing mode of control and delivery of health care and nurses' contradictory position within the social relations that constitute that mode.
15885866	0	a	Time preferences for health has a role in informing discounting practice in economic evaluation of health care interventions. Yet virtually no empirical evidence on time preferences for health are available for sub-Saharan Africa. The objectives of this paper are therefore to estimate time preferences for health in Tanzania, and to explore the relationship between time preferences for one's own private health and for others health. Determinants of time preference rates are also explored. A sample of the general population participated, and each person was asked to indicate the maximum duration of more distant ill-health they would be willing to accept in return for a specified delay in the onset of the condition. People were randomised to answer either questions in the context of their own health or in the context of others health. Estimations were done using clustered least squares regression with robust standard errors. The implied mean and median discount rates were 0.07 and 0.058, respectively. Time preferences for one's own and others' health--conceptualised as social health--seem to be roughly the same in this sample, but people seem to discount the most severe health condition at a significantly lower rate than the least severe condition.
12062922	0	a	PURPOSE: Studies worldwide show that self-rated health (SRH) is a robust predictor of mortality among the elderly. Only few studies have focussed on a middle-aged population and no such study has been reported from Germany. This study examined the association between SRH and mortality in a middle-aged, population based cohort from Germany, using data from the MONICA (Monitoring Trends and Determinants in Cardiovascular Diseases) Augsburg project. METHODS: The cohort comprises 1521 men and 1498 women aged 35-64; they were followed over 11 years from 1984-1995. Participants provided extensive data on medical conditions and cardiovascular risk factors through interviews and examinations. SRH was assessed globally and in comparison to those of the same age. We estimated relative hazards for mortality from all-causes and cardiovascular disease according to self-ratings of health. RESULTS: Among males the adjusted hazards rate ratio (HRR) of mortality from all-causes was 1.5 (95% CI 1.1-2.2) for combined fair/poor perceived health compared with good/excellent health. Women with fair/poor ratings had no increased risk of dying (HRR = 1.1, 95% CI 0.7-1.9). Men who perceived worse health than persons of the same age showed an adjusted HRR of 1.7 (95% CI 1.0-2.9) as compared to those perceiving better health; in women the adjusted HRR was 1.9 (95% CI 1.0-3.7). The adjusted hazards for dying from cardiovascular diseases in men were 1.3 (95% CI 0.8-2.1) for those perceiving fair/poor and 1.7 (95% CI 0.7-3.7) for those perceiving worse health. CONCLUSIONS: Self-rated health was a predictor of mortality in a middle-aged German population and contains information that is not entirely reflected in underlying medical conditions and risk factors. Self-assessments of health in comparison to individuals of the same age were stronger and more consistently associated with mortality. Global self-ratings of health and self-ratings in comparison to those of the same age may measure slightly different dimensions and the effect of self-rated health may differ among men and women.
17448554	0	a	This paper uses the British Health and Lifestyle Survey (1984-1985) data and the longitudinal follow-up of May 2003 to investigate the determinants of premature mortality in Great Britain and the contribution of lifestyle choices to socio-economic inequality in mortality. A behavioural model, which relates premature mortality to a set of observable and unobservable factors, is considered. A maximum simulated likelihood (MSL) approach for a multivariate probit (MVP) is used to estimate a recursive system of equations for mortality, morbidity and lifestyles. Health inequality is explored using the Gini coefficient and a decomposition technique. The decomposition analysis for predicted mortality shows that, after allowing for endogeneity, lifestyles contribute strongly to inequality in mortality, reducing the direct role of socio-economic status. This contradicts the view, which is widely held in epidemiology, that lifestyles make a relatively minor contribution to observed socio-economic gradients in health.
7397056	1	a	A Paracetamol elimination was measured, using serial saliva samples, in 114 London factory and office workers, 76 Whites and 38 Asian immigrants. 2. Use of social drugs such as alcohol, tobacco and the oral contraceptive varied considerably within the sample, being appreciably greater in White subjects. 3. Paracetamol clearance was 21% slower in Asians than in Whites and half-life 18% longer. The total range of clearance was 1.86--6.78 ml min-1 kg-1. 4. Clearance was slower in women than in men, increased with increasing alcohol intake and cigarett consumption, and was more rapid in those women using the oral contraceptive. The effects of alcohol and the oral contraceptive were also found in White subjects alone. 5 The variables found to correlate independently with paracetamol clearance accounted for only 27% of the total sample variance, however, and are unlikely to be the major determinants of paracetamol elimination in man.
7371381	1	a	The intent of this paper is to present a representative, though not exhaustive, overview of the current literature on social networks, with an emphasis on research linking social networks to psychological adaptation. This overview includes a review of social network concepts; and analysis of the multiple determinants of social networks; an analysis of the varied effects of social networks; and the implications for policies and practices of community mental health centers. This paper adopts the view that the concept of social network is a useful tool in examining both the functional and the dysfunctional influences of one's primary group on individual adaption.
7326949	1	a	Medical anthropologist spend most of their time eliciting and interpreting people's statements about sickness and health. For this task, they make certain assumptions about the importance of language and reason. In this paper I argue that their assumptions are tailored to fit an hypothetical Rational Man rather than real people. The concept of 'explanatory models of sickness' is used to illustrate this point. My critique begins by drawing attention to two non-cognitive determinants of people's statements: their degree of emotional arousal and their capacities for discoursing on medical subjects. These determinants are briefly discussed and then set aside, to make room for the paper's argument proper. This starts with the observation that medical anthropologists tend to overlook the fact that they have established a cognitive no man's land stretching between their informants' statements and the cognitive structures which are supposed to generate these statements. I survey this void, using a five-fold model of medical knowledge. People use one kind of knowledge to organize their medical experiences and perceptions. In Rational Man writing, this form of knowledge is considered equivalent to cognitive structures (e.g., causal models, classificatory schemes), but I argue that is also includes knowledge of prototypical sickness events and knowledge that is embedded in actions, social relations, and material equipment. The theoretical implications of the five-fold model are outlined. This is followed by an analysis of the reasoning processes in which people use medical knowledge to produce the statements whose meaning we wish to learn. I demonstrate the importance of being able to distinguish operational and monothetic forms of reasoning from pre-operational and polythetic ones. Rational Man writers are described as ignoring the latter pair. The concept of 'prototypes' is reintroduced to illustrate these points.
2724173	1	a	A nonrandom socioeconomically homogeneous convenience sample of 150 young adolescent mothers, 260 older adolescent mothers, and 242 older mothers was analyzed according to their standing on key determinants of parenting. The results of a discriminant analysis showed that the young teen mothers differed from the older mothers in terms of knowledge of child development, punitive attitudes toward childrearing, and level of depression. Accuracy of classification was improved with the discriminant function for younger and older mothers, but decreased by 20% for older adolescents.
12162837	0	a	"This piece presents evidence that inequities in information are an important determinant of health inequities and that eliminating these inequities in access to information, especially by using new information and communication technologies (ICTs), could represent a significant advance in terms of guaranteeing the right to health for all. The piece reviews the most important international scientific research findings on the determinants of the health of populations, emphasizing the role of socioeconomic inequities and of deteriorating social capital as factors that worsen health conditions. It is noteworthy that Latin America has both socioeconomic inequities and major sectors of the population living in poverty. Among the fundamental strategies for overcoming the inequalities and the poverty are greater participation by the poor in civic life and the strengthening of social capital. The contribution that the new ICTs could make to these strategies is analyzed, and the Virtual Health Library (VHL) is discussed. Coordinated by the Latin American and Caribbean Center on Health Sciences Information (BIREME), the VHL is a contribution by the Pan American Health Organization that takes advantage of the potential of ICTs to democratize information and knowledge and consequently promote equity in health. The ""digital gap"" is discussed as something that can produce inequity itself and also increase other inequities, including ones in health. Prospects are discussed for overcoming this gap, emphasizing the role that governments and international organizations should play in order to expand access to the global public good that information for social development is."
