sentence_source,label,label_notes,sentence
7145506,1,a,"The relationship between levels of moral reasoning and decisions in dilemmas of neonatal care was investigated in a sample of 452 pediatricians. Subjects included residents, faculty members, and practitioners recruited from a variety of university-affiliated and community hospitals. It was hypothesized that physicians whose moral reasoning was more fully developed would less actively treat particular cases. Such cases might include those where a patient's family requested such a limit (designated ""negative family attitude"") or the quality of life likely to be led after therapy was so low as to preclude even a minimal degree of human activity or social interaction (designated ""unsalvageable prognosis""). The hypothesis was tested through the use of two questionnaires. The first questionnaire, devised by Crane, assessed the physician's reported degree of activism in treating six cases of infants born with severe defects. The structure of moral reasoning was measured by a second questionnaire, Rest's Defining Issue Test. Subjects were scored by the degree to which they use universal, ethical principles in resolving a series of moral dilemmas. Results of the absolute level of activism (Table 1) showed that among both residents and postresidents, the degree to which cases are actively treated depends, for salvageable patients, on the type of damage and on the possibility for research. Results involving moral reasoning showed a different pattern among residents and postresidents. Among residents, a significant correlation exists between principled reasoning and the absence of active treatment (r = - 0.41, Form A; r = - 0.23, Form B). As predicted, such correlations were strongest for cases of negative family attitude or of unsalvageable prognosis. The pattern of correlations among postresidents showed either no relationship to moral reasoning or the reverse of the residency pattern (r = -0.08, Form A; r = 0.30, Form B). The influence of the type of institution a resident operates within was assessed by analysis of variance. Inasmuch as moral reasoning and institutional type both had significant main effects (Form A), their magnitude differed. Institutional type accounted for 43% of the variation in mean activism scores whereas moral reasoning accounted for only 4%; however, because one could, a priori, expect institutional norms and customs to be powerful determinants of behavior, any additional, identifiable influence deserves attention. The structure of individuals' moral reasoning seems to be such an influence."
3806448,1,a,"Social psychological models of health care behaviour frequently take as their starting point perception of the illness. This paper seeks to examine factors that may influence these perceptions. Beliefs about the seriousness of eleven childhood illnesses are compared in four groups of parents. Significant differences were evident between the groups of parents depending upon their experiences with illness. For three conditions (diabetes, asthma and epilepsy) the lowest rating of seriousness was made by parents with a child with that condition. For parents of children with diabetes, having a relative with diabetes in good health was associated with a perception of the illness as significantly less serious than those with a relative in average or poor health, or those with no relatives with diabetes. These results are interpreted within an information processing model. Implications of the findings for social psychological models of health care behaviour are discussed."
7785474,0,a,"This study followed 592 alcoholics (180 women and 412 men) after discharge from inpatient treatment. Multiple measures of treatment outcome were used to broaden our understanding of the process of recovery from alcohol abuse, and how that process differs for men and women. Patients were interviewed by telephone between 3 and 15 months after discharge to gather information about post-treatment experiences including: relationship with family, role performance, psychological impairment, and effort toward recovery. Additionally, if any alcohol use took place after treatment, information was collected about the pattern of alcohol consumption. Results indicated being married is consistently related to less drinking for men, while for women, being married contributes to relapse in the short term. The determinants of each measure of outcome were different for women and men, indicating that the process of recovery is not the same for both genders. The study confirms that drinking is related to other adverse outcomes for men, but not necessarily for women. It is evidence that women and men have different post-treatment functioning, and that different characteristics are predictive of these outcomes."
12293211,0,a,"""This article examines the way family and kinship patterns change in the process of immigration--and why. Offering an interpretative synthesis, it emphasizes the way first generation immigrants to the United States fuse together the old and new to create a new kind of family life. The family is seen as a place where there is a dynamic interplay between structure, culture, and agency. New immigrant family patterns are shaped by cultural meanings and social practices immigrants bring with them from their home countries as well as social, economic and cultural forces in the United States."""
9571573,0,a,"This paper describes development of Padres Trabajando por la Paz, a violence prevention intervention for Hispanic parents to increase parental monitoring. The intervention was developed using an innovative new program planning process: intervention mapping. Theory and empirical evidence broadly defined performance objectives and determinants of parental monitoring. These objectives were further refined through group and individual interviews with the target parent group. Learning objectives for the intervention guided the content of the intervention that used modeling as the primary method and role model stories as a strategy delivered through newsletters. Stage-matching members of the target population for their readiness to implement the parental monitoring behaviors further refined the social cognitive message design strategies. Intervention mapping provides an explicit theory- and data-driven guide for intervention development that maximizes intervention impact for a specific target population."
10530425,0,a,"The current 6-month quarantine system for all cats and dogs entering the UK has kept the UK rabies-free since 1922. However, pressure is mounting for a change to a system of vaccination, microchip identification and serological testing. In response to the increasing controversy surrounding the quarantine system, the UK government recently set up an independent review panel to assess the alternatives. This paper quantifies public preferences for the current policy and three alternative rabies-prevention measures. A survey was used not only to assess the overall preferences for rabies-prevention policies but also to assess the importance of policy attributes and socio-economic characteristics in determining policy preferences. We interviewed a sample of pet-owners in North Yorkshire. The results showed that the existing system was the single most-preferred policy option. However, a large proportion of the sample preferred the vaccination-based policies. A logistic-regression model and ordered probit models were used to find that safety and animal welfare were the most-important factors determining policy preferences. The respondents' awareness of the rabies-policy review, a desire to take a pet abroad, the amount of foreign travel, occupation and previous experience of quarantine were all important factors in policy choice. Socio-economic characteristics such as income, pets owned and the number of children were not significant determinants of policy preference."
7333334,1,a,"This study was designed to obtain information potentially of value in understanding an modifying the impact of the social environment of the perceived quality of like among institutionalized aged persons. It was hypothesized that Person-Environment (P-E) congruence, as assessed by the Environmental Perception, Preference and Importance Scale (EPPIS), would be related to (1) sex integration/segregation makeup of the health related facility (HRF) living units, and (2) quantity of social interaction between staff and residents. Analysis of sex by unit sex-type interaction for 60 residents' Person-Environment (P-E) congruence scores revealed that elderly females on sex-integrated units reported a higher level of P-E congruence than those residing on female-only units; males on sex-integrated units, in contrast, reported a poorer level of P-E congruence than males on sex -segregated units. Furthermore, behavioral observations of staff-resident verbal interactions confirmed the hypothesis that residents living on units with high staff-resident interaction perceived the environments more congruent with their preferences than residents on units low in verbal interaction. The observed relationships between the P-E congruence measure, resident-staff interaction, and unit sex-type were taken as further support for the relevance and value of the EPPIS measure as a tool for assessing and improving the institutional milieu."
6474551,1,a,"Breastfeeding can play a major role in fertility regulation in developing countries. The effect of breastfeeding is enhanced when the incidence of breastfeeding is high and the duration extended. These factors are more likely to occur when suckling at the breast is frequent. Sociological and behavioral factors can also influence a woman's decision to initiate and terminate breastfeeding. The effects of urbanization, maternal education, and socioeconomic status act through the intervening variables of sociocultural factors, health services, employment status of women, and availability of breastmilk substitutes. Strategies to alter these intervening variables include educational campaigns and support groups for lactating women, changes in health services, availability of child care facilities near employment centers, and enforcement of the international code of marketing of breastmilk substitutes."
12314548,1,a,"""Theories of trade and migration explain the distribution of individuals among regions based on private good productivities. The theory of local public goods (LPG's) uses collective good consumption economies to explain the size and composition of communities. This essay combines the two theories, to explore regional population heterogeneity and stability. Assuming that individuals must consume and produce in the same jurisdiction, the paper examines the nature of efficient allocations, the tensions between the private and public incentives, the nature of the equilibrium (if any) which migration among jurisdictions will generate, and how such equilibrium will depend on tax rules for sharing the costs of the LPG."""
10190343,0,a,"We examined differences between school classes with respect to three aspects of psychosocial adjustment at school, namely the extent that children in the class liked to play with each other, the number of teacher-reported behaviour problems, and children's feelings of wellbeing at school. The sample consisted of 1282 4- to 5-year-olds from 94 school classes and 51 schools, but due to nonresponse actual sample sizes were somewhat smaller for most analyses. Multilevel analyses showed that on average 87% of the variance was at the child level, 11% at the class level, and 3% at the school level. This indicated that a non-negligible amount of variance could not be accounted for by factors at the child level. Furthermore, this variance was mainly associated with differences between classes instead of differences between schools. A set of variables that pertained to sociodemographic characteristics of schools, school facilities, organisational aspects of classrooms, and the teacher did not provide an adequate explanation for the differences in adjustment levels. In contrast to these traditional variables, social network indices yielded substantial correlations, showed consistent trends across the different adjustment measures, and fulfilled the necessary requirement that to explain differences between school classes the predictor variables themselves should differ for classes within the same school. These results suggested that aspects of the interpersonal relations of children in the classroom such as proximity, integration, and the amount of contact could be determinants of differences between school classes in psychosocial adjustment."
2738317,1,a,"This study examined the personal and environmental factors related to the activity involvement of older people living in congregate residential settings. A sample of 1,428 residents in 42 such settings provided information about their activities, functioning, and background. Measures of facility features were also available. These data show that individuals are more likely to participate in facility-organized activities in settings where overall resident participation is greater, the average functioning of residents is lower, staffing is higher, and the program more structured. Participation in facility activities is not related to personal characteristics. In contrast, involvement in resident-initiated activities, both in the facility and in the community, is related to personal characteristics (being functionally intact, female, and better educated) and to facility features (larger size, lower staffing, greater autonomy and cohesiveness). The impact of some features varies depending on the functional capacity of the individual resident."
1877070,0,a,"An important instrument to achieve prolonged independence of elderly is the provision of meals, in particular cooked meals at home. The purpose of the present study is an evaluation from the consumers perspective of a meals-on-wheels service in Arnhem. Furthermore, the 77 meals-on-wheels consumers in this study, all making intensive use of the service, are described and compared to a representative sample of elderly. The participants appeared to be vulnerable from the perspective of health (particularly the women) and social situation. The perceived quality of both meals and service seem to be high. The taste, the quality of the meat and the first impression of the meal are important determinants of overall perceived meal quality. Responsiveness and reliability have a significant contribution to perceived service quality."
9446197,0,a,"This is the burning issue of the hour. In attempting to resolve it within the context of advanced age, it is important to clarify the meaning of the words involved: Independence and autonomy are far from being synonyms. Independence refers to the ability to perform physical activities of daily living (bathing, eating, preparing meals, shopping, money management), whereas the second word, autonomy, refers more to the ability to make decisions, to reason, to express an appropriate opinion in a given situation. Hazard and inevitability are totally at variance. Hazard implies the likelihood of occurrence of an event harmful to health, or to the length or quality of life. Hazard is more or less predictable, whereas inevitability is the expression of a supernatural power controlling all events. To find out whether ""dependency is a hazard or an inevitability"", it is necessary to conduct a historical review of the extension in human longevity and in particular of the current ""weight"" of aging both on individuals and on society at large. In Geneva, the proportion of the over 65-year-olds grew from 5.1 percent in 1880 to 13.4 percent in 1990. During that time, the gain in life expectancy was 52.4 percent for Geneva males of 80 years of age and 93 percent for Geneva females of the same age. This drastic change in age groups was coupled with a noteworthy change in household sizes. In 1860, the number of persons per household was 4.5. In 1990, it was down to 2.2. Conversely, the number of inmates in Geneva's medico-social institutions went up from 649 to 1168 between 1982 and 1992. In this socio-economic and cultural perspective, the concept of ""globality of the individual"" throughout his lifetime explains: age-related physiological changes; the long-term repercussion of physical, professional or leisure activities; the consequences of the accumulation of such varied risk factors as overweight or its opposite, malnutrition, tobacco or stress. Such frailty caused by aging is an ideal breeding ground for disease. For now, what matters most is the functional consequence of disease. Is the disease acute or chronic? Two out of three deaths result from a chronic disease, which caused loss of function by organs (impairment), loss of function by the subject himself (disability) or loss of function by the individual in society (social handicap or disadvantage). Raising the question ""Dependency: a hazard or an inevitability?"" boils down to asking oneself about the place of disease in our society and its determinants, and about all aspects of medicine and especially of prevention. When detected, a susceptibility brings into play primary prevention, aimed at averting the onset of the disease. After a disease has set in, measures to prevent recurrence, or secondary prevention, are required. Lastly, prevention of dependency and of loss of autonomy is part of tertiary prevention. Except for violent traumatic accidents, the formulation of the above concepts proves that dependency is essentially ""a hazard"". Therefore, let us anticipate!"
1966685,0,a,"Treatment of alcohol problems typically focuses on the cessation of drinking. Although cessation is necessary and important to achieving sobriety, this article suggests that maintenance of sobriety is a crucial, but oft ignored, component of effective treatment. Alcohol relapse is discussed in the context of aftercare treatment employing a relapse prevention approach. Within this model, relapse is not automatically defined as a treatment failure but as an opportunity for intervention and the interruption of the relapse process. Determinants and predictors of relapse are discussed, and assessment and intervention strategies provided. A case study illustrates the components of the relapse process and the interventions employed to maintain continued sobriety."
10187592,0,a,"While the importance of the private sector in providing health services in developing countries is now widely acknowledged, the paucity of data on numbers and types of providers has prevented systematic cross-country comparisons. Using available published and unpublished sources, we have assembled data on the number of public and private health care providers for approximately 40 countries. This paper presents some results of the analysis of this database, looking particularly at the determinants of the size and structure of the private health sector. We consider two different types of dependent variable: the absolute number of private providers (measured here as physicians and hospital beds), and the public-private composition of provision. We examine the relationship between these variables and income and other socioeconomic characteristics, at the national level. We find that while income level is related to the absolute size of the private sector, the public-private mix does not seem to be related to income. After controlling for income, certain socioeconomic characteristics, such as education, population density, and health status are associated with the size of the private sector, though no causal relationship is posited. Further analysis will require more complete data about the size of the private sector, including the extent of dual practice by government-employed physicians. A richer story of the determinants of private sector growth would incorporate more information about the institutional structure of health systems, including provider payment mechanisms, the level and quality of public services, the regulatory structure, and labour and capital market characteristics. Finally, a normative analysis of the size and growth of the private sector will require a better understanding of its impact on key social welfare outcomes."
9589525,0,a,"The aim of this study was to assess and compare spinal cord injured (SCI) and traumatic brain injured (TBI) persons and people from the general population concerning partner relationships, functioning, mood and global quality of life. One hundred and sixty seven SCI persons, 92 TBI persons and 264 controls participated in the study. The median age was: SCI persons 33 years (range 19 to 79 years), TBI persons 40 years (range 20 to 70 years), and controls 31 years (range 19 to 79 years). Age at injury ranged among SCI persons from 14 to 76 years (Md 28 years), and among TBI persons from 16 to 56 years (Md 32 years). Half of the SCI group (51%), 58% of the TBI group and 59% of the controls had a stable partner relationship at the time of the investigation. Many of these SCI and TBI relationships (38% and 55% respectively) were established after injury. Both SCI and TBI persons showed significantly more depressive feelings compared with the controls. Perceived quality of life (global QL rating) was significantly lower in the SCI group compared with the controls, whereas the ratings of TBI persons and controls did not differ significantly. SCI and TBI persons did not differ significantly in level of education, perceived quality of life or distress. In all three groups, global quality-of-life ratings were significantly lower among single persons compared to those with a partner relationship. It was concluded that both SCI and TBI appear to affect overall quality of life and mental well-being negatively. The number of partner relationships contracted after injury among both SCI and TBI persons indicates, however, that the injury is not a major barrier to establishing close partner relationships. Being in good spirits, that is, lack of depressive feelings has a profound impact on the perception of a high quality of life in all three groups. For the SCI and TBI persons, a high level of physical and social independence were further positive determinants of a perceived high quality of life."
12282631,1,a,"This paper reviews recent new trends in population structure in the world and its major regions in order to access the determinants of those trends and explore issues regarding the recent and projected changes in the age structure of population and the relationships of those changes to social and economic development. In particular, the paper compares the change in age structure projected by the Population Division of the UN Secretariat in its most recent 3 series--namely, those completed in 1984, 1986, and 1988. By and large, the most recent UN assessment projects that a larger proportion of the world population will be aged 60 and over in 2000 and 2025 than was previously estimated. Those changes in projections can be observed for the world and for the more developed countries as a whole, and for the regions of Africa, Latin America, Northern America, East Asia, Europe, and Oceania. While the recommendations of the International Conference on Population called attention to the importance of changes in population structure, this paper recommends urgent government action in planning social programs for the aged because of the greater eminence of population aging in many settings. The case of Japan is used to illustrate the growing importance of increases in life expectancy as a determinant of age structure changes (in relation to fertility decline), a point that is reinforced through a cruder decomposition of UN estimates and projections for several European countries."
28466762,1,a,"Few studies provide an insight into what factors contributed to declines in the mortality rates of developing countries before the Second World War. In this paper, statistics on causes of death from Cuba, particularly Havana, are used to investigate what may have been some of the principal determinants of mortality decline in the developing world before the arrival of modern drugs and insecticides. Trends in cause-specific mortality are examined in the light of Cuba's social, economic, medical and public health history. The Cuban experience strongly suggests that in this country public health and sanitary reforms and nutritional improvements were largely responsible for initial declines in mortality throughout the first half of the twentieth century. One important finding is that the impact of these reforms and improved nutrition was greatly influenced by prevailing economic conditions. Periods of economic prosperity facilitated declines in mortality; but in times of adversity, the reverse occurred. It appears that during prosperous periods the maintenance and expansion of public health and sanitary facilities were made possible by increased public and private revenues, and that individuals had access to a more abundant diet. The severe economic crisis of the Great Depression had the opposite effect. With the appearance of sulphonamides in the late 1930s, antibiotics, and residual insecticides and other specific measures at the end of the Second World War, the relevance of economic conditions as a determinant of mortality decline diminished. Although this analysis points to the aforementioned trends, the Cuban experience also suggests that other factors enter into the process of declining mortality and that this phenomenon can only be explained as the result of the complex interplay of many forces."
3992612,1,a,"This article begins with a discussion of the motivation for fertility reduction and related population policies. Next, it identifies the two major approaches to evaluating these policies in the population ethics literature: the individualistic approach and the international approach. Each approach is then characterized according to the kinds of policies evaluated, the ethical principles that are most prominent, and the major conclusions drawn. Major empirical gaps in the population ethics literature are identified, and pertinent social science issues concerning the effectiveness of family planning programs, the socioeconomic determinants of fertility, and the interpersonal or community determinants of fertility are discussed. Finally, these issues are linked with the United Nations World Population Plan of Action to identify ethical questions that warrant detailed scrutiny."
8014834,0,a,"A longitudinal study of 243 students was conducted to examine the stable and situational influences on coping. At Time 1, measures of coping in response to a recent event (initial coping) and coping resources were obtained. At Time 2 (4 weeks later), Ss described an event (coded for event type) they were currently experiencing. Situational appraisals were also assessed. At Time 3 (2 weeks later), Ss' coping responses to the event were assessed. There was evidence that stable factors did influence coping behavior. Coping resources accounted for a significant proportion of variance in each of the measures of coping (except cautiousness), as did initial coping. There was evidence that the latter effects were dependent on cross-situational consistency in event type and levels of stress. After controlling for the stable influences, situational factors (situation type and situational appraisals) influenced the type of coping used."
4061712,1,a,"The extent to which the values attached to health states are similar in different cultures or social groups is important for understanding health and illness behaviors and for developing standardized health status measures. A cross-cultural study was conducted to compare the health status values obtained in a United States population (Seattle, Washington) with those from another English-speaking culture (London, England) on the Sickness Impact Profile, a standardized measure composed of 136 items. London judges rated the severity of dysfunction described in each item on an equal interval scale using the same methods of scaling and analysis employed in the Seattle study. A regression of English mean item values on US mean values yielded a slope of 1.00 and an intercept of -0.07, indicating that judges gave strikingly similar ratings to most items. Agreement was higher at the more severe end of the dysfunction continuum than at the least severe end, a finding consistent with the notion that what constitutes health is more difficult to define than what constitutes illness. While a universal conception of dysfunction may exist in English-speaking societies, the social and cultural determinants of health status values deserve more systematic study."
2711410,1,a,"The proteins of venom reservoirs from 25 hymenopteran species from 21 genera were investigated with regard to their protein composition and immunological similarities. It was found that low mol. wt proteins and polypeptides are typical for the venoms of ants, social wasps and bees. Six species of ichneumonoid parasitic wasps lack these low mol. wt proteins. Except for bee venoms none of the low mol. wt proteins contain mannose. The venoms of ichneumonoid parasites and ants contained primarily acidic proteins, whereas those of social wasps and bees contained abundant neutral and basic proteins. Immunological analysis showed that a number of venom proteins from parasitic braconid (Chelonus) wasps shared conserved immunoreactive determinants with the venom proteins of higher Hymenoptera, including some not of parasitic habit. Implications of phylogenetic relationships among hymenopteran species are discussed."
12315065,1,a,"The author develops the hypothesis that women from different population subgroups respond differently to economic and background influences when timing initial childbearing. Data are taken from the National Longitudinal Survey of Labor Market Experience and concern some 5,000 U.S. women followed from 1968 to 1978. ""Among all groups examined, age at first birth tends to increase as education levels increase, and married women with spouses present tend to be older than other women at first childbirth. Among whites, all economic influences considered--hourly pay rate, nonmarket income, and work during the year prior to childbearing--have a significant influence in deferring first childbirth, but family background does not. Among blacks, family background plays a significant role in determining age at first childbirth, but only one economic influence--the hourly pay rate--is significant."""
2014409,0,a,"The determinants of self-evaluated general health status were examined in a comprehensive population study of 9408 men aged 20-61 and 9152 women aged 20-56. Reduced self-evaluated health was in both sexes closely related to symptoms and diseases connected to the musculo-skeletal system and psycho-social problems and less to age and some of the major chronic diseases. Physical activity at leisure time and workload were positively associated with self-evaluated health. Our findings indicate that an important dimension reflected by self-evaluation of health is the individual's perception of own physical performance and suffice in general. There is a striking gap between the conditions which reduce the population's subjective perceived health and our ability to offer these conditions effective treatment through the health care system. This suggests differences in health concept between the medical society and the population. The association between our applied measure and coronary risk profile, based on serum cholesterol, blood pressure and cigarette smoking, was found to be almost non-existent. This supports previous findings of self-evaluation of health as an independent predictor of survival."
7397056,1,a,"A Paracetamol elimination was measured, using serial saliva samples, in 114 London factory and office workers, 76 Whites and 38 Asian immigrants. 2. Use of social drugs such as alcohol, tobacco and the oral contraceptive varied considerably within the sample, being appreciably greater in White subjects. 3. Paracetamol clearance was 21% slower in Asians than in Whites and half-life 18% longer. The total range of clearance was 1.86--6.78 ml min-1 kg-1. 4. Clearance was slower in women than in men, increased with increasing alcohol intake and cigarett consumption, and was more rapid in those women using the oral contraceptive. The effects of alcohol and the oral contraceptive were also found in White subjects alone. 5 The variables found to correlate independently with paracetamol clearance accounted for only 27% of the total sample variance, however, and are unlikely to be the major determinants of paracetamol elimination in man."
9110831,0,a,"This research has been carried out in order to evaluate cues to action in health behavior. Which cues produce changes and how does the process of change proceed? In-depth qualitative interviews based on the Grounded Theory Method were made with 21 40-year-old men. Ten men were interviewed three times during a 1-year period to trace the process of change. In total 40 interviews were carried out during 1989-1990. All the interviewees were randomly selected from the population registers in the municipalities of Aarhus and Vejle. The main themes of the interviews are changes in previous health behavior, motivation for intentions to change in health behavior, and the role of health education in the process of change. Health behavior determinants seem to be knowledge, attitude, confidence, social influence, experiences and possibilities for change. Individuals typically exhibit a wide range of these determinants which makes it difficult to affect behavioral change through health education. Cues to action seem to arise from social influence, experiences, or underlying shifts in the possibilities of change. Experiences and social influence due to the health behavior in question seem to initiate changes in confidence, attitude and thereby motivation to change. Cues to action arising from these determinants are categorized as own illness or illness among friends and relatives, changes in self-perception, exceeded limits determined by the behavior in question, and social pressure. Shifts in the possibilities for change, such as change of partner or other life events, produce changes also affecting health behavior. A strategy to initiate changes in health behavior could be to create cues to action through personal experiences in the context of a specific health behavior or to establish contact to people when they are experiencing new life circumstances."
