sentence_source,label,label_notes,sentence
12291040,1,a,"""Inscribed within an ancient national tradition, rural emigration in the interandean valleys of Bolivia is gaining importance. The country's contemporary crises and the immigration policies of the host countries maintain the flux trend towards Argentina while enabling new destination targets: the United States, and more recently Israel and Japan. In these Bolivian lands, the emigration derived income provides the driving force of family economies and triggers development of the local territory. At the same time, emigration induces a process of socio-economic differentiation in peasant communities which weakens the food-system and increases family nutritional risks in the populations marginal to this migration system. In addition to these mutations there is a strong sociocultural destructuring which affects community-cohesion in local societies."" (SUMMARY IN ENG AND SPA)"
2169762,1,a,"A causal distinction is established in infant Norway rats between opioid- and nonopioid-mediated determinants of behavior. Contact influences are shown to be mediated by nonopioid pathways, whereas gustatory influences are shown to be opioid mediated. Specifically, naltrexone (0.5 and 1.0 mg/kg) did not at all diminish quieting exerted by contact with an anesthetized dam but completely reversed the quieting effects of morphine in isolated rats. Naloxone (5 mg/kg) did not affect the latencies with which nondeprived or 8-hr deprived rats 9, 12, 15, and 18 days of age attached to the nipples of anesthetized dams, nor did naloxone (5 and 10 mg/kg) cause any systematic change in nipple attachment in 10- and 18-day-old rats that had been deprived of their dam for either 0, 8, or 24 hr. In a 3rd experiment, naloxone (5 mg/kg) did not significantly reduce milk intake by 9-, 12-, 15-, or 18-day-old rats from the nipple when milk letdown was induced by oxytocin. Moreover, naloxone (5 and 10 mg/kg) did not reduce milk intake in Day-10 rats that, while suckling, received milk via a cannula placed in the posterior portion of the tongue at the level of the intermolar eminence or in rats that obtained milk directly from their awake mother. In contrast, milk intake was significantly reduced by naltrexone (0.25-1.0 mg/kg) in Day-10 rats that obtained milk (a) by licking it off a saturated substrate or (b) through an indwelling cannula located in the anterior portion of the lower jaw. (Milk delivered at this placement is thought to engage feeding systems by its taste and texture.) In a final set of experiments in Day-10 rats, intake of milk delivered via anterior jaw cannulae was reduced by naloxone (5 and 10 mg/kg) in rats that were either isolated, in contact with an anesthetized dam, or attached to her nipples. On the basis of resistance to naloxone and naltrexone administration, these experiments demonstrate that behavioral influences of the tactile (and possibly olfactory) qualities of the mother are not mediated by opioid systems. Implications for understanding the means through which mothers can influence their young and the infantile mediators of these maternal influences are discussed."
1750947,1,a,"An AAMC working group concluded that medical educators have paid insufficient attention to students' development of professional standards and to the immediate ethical dilemmas that students face as students. Its discussion of the primary determinants of medical students' ethical development focused on improving: (1) the evaluation of candidates for admission; (2) the medical school learning climate, including recognition of the challenges inherent in the increasing cultural diversity among students and patients; and (3) communication to students of expectations of professional behaviors and standards. An AAMC initiative is outlined that includes preparation of a resource book featuring cases illustrating common ethical dilemmas that medical students face, descriptions of effective honor systems, suggestions for faculty development, and an annotated bibliography."
12396543,0,a,"Determinants of sexual activity and intentions for condom use were examined guided by the Attitude, Social influences, and Self-efficacy (ASE) model as a theoretical framework. A total of 561 in and out-of-school youth (15-24 years) in Addis Ababa completed a self-administered questionnaire. A third of them reported sexual intercourse in the past and half of the sexually active used condoms during recent intercourse. Being out-of-school, male, aged 20-24 years, alcohol use and khat (amphetamine-like substance) consumption predicted the likelihood of engagement in sexual activity. Of these variables, however, male sex was more associated with reported condom use during recent sexual intercourse. Self-efficacy, skills, and barriers predicted 23% of the variance in intentions to use condoms. Self-efficacy was also associated with past condom use. Psychosocial constructs predicted more variations in condom use intention for males than for females. In general, self-efficacy was found to be the strongest predictor of the constructs, whereas attitude and social influences were the weakest. The study implies that HIV/AIDS prevention programmes for young people in Ethiopia need to emphasize building assertive communication skills in sexual negotiations and condom use. Minimizing the gender gap in sexual relationships forms the cornerstone for such educational strategies."
17126972,0,a,"This paper reviews the nexus between poverty and HIV/AIDS in Africa using a sustainable livelihood framework. Much of the literature on HIV and AIDS has generated an almost universal consensus that the AIDS epidemic is having an immense impact on the economies of hard-hit countries, hurting not only individuals, families and firms, but also significantly slowing economic growth and worsening poverty. International evidence has concentrated on the pathways through which HIV/AIDS undermines livelihoods and raises vulnerability to future collapse of livelihoods. Yet, little attention has been paid to the role that social relations and livelihood strategies can play in bringing about risky social interaction that raises the chance of contracting HIV. Using the sustainable livelihood and social relation approaches, this article demonstrates that although AIDS is not simply a disease of the poor, determinants of the epidemic go far beyond individual volition and that some dimensions of being poor increase risk and vulnerability to HIV."
19288983,0,a,"INTRODUCTION: Intermittent smokers account for a large proportion of all smokers, and this trend is increasing. Social and communication inequalities may account for disparities in intermittent smoking status. METHODS: Data for this study came from 2,641 ever-smokers from a 2003 nationally representative cross-sectional survey. Independent variables of interest included race/ethnicity, sex, household income, education, health media attention, and cancer-related beliefs. The outcome of interest was smoking status categorized as daily smoker, intermittent smoker, or former smoker. Analyses used 2 sets of multivariable logistic regressions to investigate the associations of covariates with intermittent smokers compared with former smokers and with daily smokers. RESULTS: People with high education and high income, Spanish-speaking Hispanics, and women were the most likely to be intermittent rather than daily smokers. Women and Spanish-speaking Hispanics were the most likely to be intermittent rather than former smokers. Attention to health media sources increased the likelihood that a person would be an intermittent smoker instead of a former or daily smoker. Believing that damage from smoking is avoidable and irreversible was associated with lower odds of being an intermittent smoker rather than a former smoker but did not differentiate intermittent smoking from daily smoking. CONCLUSION: The results indicate that tailoring smoking-cessation campaigns toward intermittent smokers from specific demographic groups by using health media may improve the effect of these campaigns and reduce social health disparities."
7989069,1,a,"Symptom management and prevention of psychotic relapse are major treatment concerns in schizophrenia. Research shows a relationship between psychotic symptom levels and several intrapersonal, interpersonal, and environmental factors. These determinants are incorporated into an etiologic causal model of psychotic symptoms based on a vulnerability-stress framework. Then a multifaceted intervention model to influence symptom determinants is advanced, and examples of intervention elements are specified. Finally, a research agenda to evaluate the effectiveness of the intervention model is described, and related methodologic issues are considered."
9216030,1,a,"This article presents the results of an assessment of gynecological morbidity among 385 women with young children residing in a district of Karnataka State, South India. All three main modes of assessment (clinical examination, laboratory tests, and self-reports) reveal a high burden of reproductive tract infections. The two most common conditions, identified by laboratory tests, were bacterial vaginosis and mucopurulent cervicitis. Approximately one-fourth of the women had clinical evidence of pelvic inflammatory disease, cervical ectopy, and fistula. The contribution of sexually transmitted diseases to overall gynecological morbidity appears to be relatively modest; 10 percent were so diagnosed. Associated conditions of anemia and chronic energy deficiency were common. Severe anemia was found in 17 percent of cases and severe chronic energy deficiency in 12 percent. These results indicate that radical improvements in women's health in India will require far more than the diagnosis and treatment of reproductive tract infections."
9415002,1,a,"OBJECTIVE: To investigate dietary determinants of ischaemic heart disease (IHD) in health conscious individuals to explain the reduced risk in vegetarians, and to examine the relation between IHD and body mass index (BMI) within the normal range. DESIGN: Prospective observation of vegetarians, semi-vegetarians, and meat eaters for whom baseline dietary data, reported weight and height information, social class, and smoking habits were recorded. SUBJECTS: 10,802 men and women in the UK aged between 16 and 79, mean duration of follow up 13.3 years. MAIN OUTCOME MEASURES: Death rate rations for IHD and total mortality in relation to dietary and other characteristics recorded at recruitment (reference category death rate = 100). RESULTS: IHD mortality was less than half that expected from the experience reported for all of England and Wales. An increase in mortality for IHD was observed with increasing intakes of total and saturated animal fat and dietary cholesterol-death rate ratios in the third tertile compared with the first tertile: 329, 95% confidence interval (CI) 150 to 721; 277, 95% CI 125 to 613; 353, 95% CI 157 to 796, respectively. No protective effects were observed for dietary fibre, fish or alcohol. Within the study, death rate ratios were increased among those in the upper half of the normal BMI range (22.5 to < 25) and those who were overweight (BMI > or = 25) compared with those with BMI 20 to < 22.5. CONCLUSIONS: In these relatively health conscious individuals the deleterious effects of saturated animal fat and dietary cholesterol appear to be more important in the aetiology of IHD than the protective effect of dietary fibre. Reduced intakes of saturated animal fat and cholesterol may explain the lower rates of IHD among vegetarians compared with meat eaters. Increasing BMI within the normal range is associated with increased risk of IHD. The results have important public health implications."
18378372,0,a,"The emerging fields of social epidemiology and population health seek to understand the social determinants of health. Especially, with regards to how income inequality causes health disparities, attention has been focused on material and psychosocial mechanisms. I use examples from the epidemiological and social science literature to argue for a third broad etiological framework: the role played by the ways we generally recognize, define, name, and categorize disease states and attribute them to a cause or set of causes. These framing effects shape population health by influencing: health and illness beliefs; patterns of consumption and other behaviors; perceptions of what interventions and policies work; class, ethnic, and other social dynamics; and clinical and public health practices. Important characteristics of many framing phenomena are their capacity to be self-perpetuating and their performative power. A better understanding of framing effects can lead to deploying them more deliberatively and flexibly to improve individual and population health."
19149396,0,a,"BACKGROUND: Most immigrants to Canada now come from Asia, the Middle East, the Caribbean and Africa, where cultures and languages often differ significantly from the Canadian context. Subgroups of immigrants experience disparities in health. Inability to communicate in an official language in Canada may be a marker of risk for poor health due to both pre- and post-migration factors. We aimed to study the relationship between language proficiency and self-reported health. METHODS: We conducted a cross-sectional analysis of the first two surveys of the Longitudinal Survey of Immigrants to Canada (2001, 2003), a population-based cohort study of new immigrants to Canada. Specifically, we used logistic regression analyses to examine the relationship between self-reported health and language proficiency by sex, controlling for a range of health determinants at 6 months (wave 1) and 2 years (wave 2) after arrival. RESULTS: After controlling for covariates (age, sex, education, region of birth, immigrant class, job satisfaction, access to health care), analysis of the wave 1 survey showed that poor proficiency in English or French is significantly related to the self-reported poor health (OR=2.0, p<0.01). And this relationship was consistent in the wave 2 survey (OR=1.9, p<0.01). We also found that this statistically significant association between poor language proficiency and self-reported health holds only for women (wave 1 survey OR=2.6, p <0.01, wave 2 survey OR=2.2, p<0.01), not for men. CONCLUSION: The association between poor language proficiency and poor self-reported health, and particularly its significantly greater impact on women, has implications for language training, health care and social services, and health information."
19654137,0,a,"INTRODUCTION OR BACKGROUND: Debate over relationships between economic growth, wealth, health and health inequity is long-standing and ongoing. The main message of this paper is that economic growth, while necessary, is not a sufficient condition in itself for achieving equitable health. SOURCES OF DATA: This review surveys and draws on research into principal factors commonly linked with improving health-income, health care, individual behavior-suggesting, using work from the Commission on Social Determinants of Health, that these are better understood in a broader social determinants of health framework. AREAS OF AGREEMENT: The paper acknowledges that post-war globalization has seen significant growth, poverty reduction and greater economic resources at individual and household levels all of which can contribute to better health. But it also highlights renewing inequity in global health during the period. AREAS OF CONTROVERSY: It argues that over-reliance on market-driven growth, which fails to address deep-rooted social inequalities in economic resources key to accessing social determinants of health, and in the key determinants of health themselves have contributed to increasing inequity in health outcomes. GROWING POINTS: Commitment to market-driven growth remains evident in national policy-making worldwide. AREAS TIMELY FOR DEVELOPING RESEARCH: With increasing health inequity, and calamitous global economic events in 2008-09, the centrality of this commitment needs urgently to be reviewed."
16297230,0,a,"Experts contend that weather and climate forecasts could have an important role in risk management strategies for community water systems. Yet, most water managers make minimal use of these forecasts. This research explores the determinants of the use of weather and climate forecasts by surveying managers of community water systems in two eastern American states (South Carolina and the Susquehanna River Basin of Pennsylvania). Assessments of the reliability of weather and climate forecasts are not driving their use as water managers who find forecasts reliable are no more likely to use them than are managers who find them unreliable. Although larger systems and those depending on surface water are more likely to use forecasts for some (but not all) purposes, the strongest determinant of forecast use is risk perceptions. Water managers who expect to face problems from weather events in the next decade are much more likely to use forecasts than are water managers who expect few problems. Their expectations of future problems are closely linked with past experience: water managers who have had problems with specific types of weather events (e.g., flood emergencies) in the last 5 years are likely to expect to experience problems in the next decade. Feeling at risk, regardless of the specific source of that weather-related risk, stimulates a decision to use weather and climate forecasts."
18805655,0,a,"PURPOSE: To investigate the incidence and correlates of cocaine injection initiation and the impacts of daily cocaine injection among a cohort of injection drug users. METHODS: Among 1603 participants, from May 1996 to December 2005, risk factors for initiation of cocaine injection among baseline heroin users were determined by Cox proportional hazards regression and correlates of daily cocaine injection by generalized estimating equations. FINDINGS: Of the 238 individuals who had never injected cocaine, 200 (84%) had at least one follow-up visit and 121 (61%) consequently initiated into cocaine injection, yielding an incidence density of initiation into cocaine injection of 21.9% (95% confidence interval (CI): 17.9-25.8) per 100 person-years. In a multivariate model, Downtown Eastside (DTES) residence (adjusted hazard ratio (AHR)=2.46, 95% CI: 1.68-3.60), incarceration (AHR=1.50, 95% CI: 1.01-2.24), requiring help injecting (AHR=1.57, 95% CI: 0.99-2.49), and binge drug use (AHR=1.82, 95% CI: 1.22-2.73) remained associated with initiation into cocaine injection. DTES residence (adjusted odds ratio (AOR)=1.99, 95% CI: 1.62-2.46), unstable housing (AOR=1.28, 95% CI: 1.04-1.53), incarceration (AOR=1.29, 95% CI: 1.04-1.60), sex trade involvement (AOR=1.46, 95% CI: 1.15-1.85), requiring help injecting (AOR=2.11, 95% CI: 1.73-2.58)), borrowing syringes (AOR=1.81, 95% CI: 1.35-2.43) and binge drug use (AOR=2.16, 95% CI: 1.81-2.58) were independently associated with daily cocaine injection. CONCLUSIONS: The baseline prevalence and subsequent incidence of initiation into cocaine injection was high. Daily cocaine injection was independently associated with a number of health and social harms, including elevated HIV risk behavior."
18567407,0,a,"There are relatively few systematic investigations concerning sexual disorders in schizophrenia. In the paper, the most important set of symptoms of sexual disorders in schizophrenia, such as weaker libido, erection and ejaculation disturbances in men, and lubrication and orgasm disturbances in women are described. The lacking of satisfactory partner and sexual relationships is emphasized in the article. In the case of women, the most significant are the problems related to the period of pregnancy, childbirth and care giving. The overview of research literature is focused on differences between females and males in relation to sexual disorders determinants as well as clinical, mental and social effects in the course of schizophrenia."
11133341,0,a,"BACKGROUND: The prognosis of patients with estabLished coronary artery improves if smoking is stopped. Still, about half of patients who suffer a myocardial infarction continue smoking after that event. In order to predict to whom additional support should be offered, various baseline characteristics were compared with smoking status at short-term and long-term follow-up. METHODS: Demographics, medical history, presence of coronary risk factors, psychological determinants, and the clinical course were recorded in a group of 530 unselected consecutive patients who had been admitted with a myocardial infarction and were smoking. Patients who were smoking at admission, and who were alive at 4-year follow-up, were studied to relate smoking status and baseline characteristics. RESULTS: At 3 months, persistent smokers were younger than quitters, had shorter hospital stays, underwent revascularization procedures less often, smoked more cigarettes per day at baseline, and were more socially isolated. After 4 years, patients who stopped smoking had had a more serious myocardial infarction and had a lower displeasure score than those who continued smoking. Also, quitters received more support from their social environment. CONCLUSIONS: Although the majority of the patients try to stop smoking after a myocardial infarction, about half smokes after 4 years. In the future, special support should be offered to smokers who suffer myocardial infarction, especially to those whose psychosocial profiles are less favorable."
20198904,0,a,"Drug use is a complex behavior with multidimensional determinants, including social, psychological, cultural, economic, and biological factors. Blood borne viral infections including hepatitis C virus are transmitted when an uninfected intravenous drug user (IVDU) uses injection equipment, especially syringes, that have previously been used by an infected person. The transmission can also result from sharing other injection equipment such as 'cookers' and 'cottons'. Recent studies have shown that the prevalence and incidence of drug abuse have declined substantially since the introduction of needle exchange. Infection with hepatitis C may spontaneously resolve during the acute stage and never progress to chronic infection, or the infection may become chronic without medical complications, or the infection may become chronic with progressive medical complications. Regular testing for infection is an important strategy for secondary prevention of chronic hepatitis C infection. Care for hepatitis C is a vital component of a comprehensive health program for persons using illicit drugs. Such care includes screening for transmission risk behavior, prevention counseling and education, testing for HCV antibody and RNA. IDUs found to have chronic HCV infection should be assessed for the presence and degree of liver disease and evaluated for treatment for HCV Hepatitis C care also requires providing access to treatment for substance use and abuse. Therapy with opioid agonists, including methadone maintenance treatment, has been shown to diminish and often eliminate opioid use and reduce transmission of infection. Approval of buprenorphine makes office-based pharmacotherapy for opioid addiction possible. When considering treatment for hepatitis C, particular attention must be paid to mental health conditions. As a group, IDUs exhibit higher rates of comorbid psychiatric disorders than the general population. IFN-based regimens for hepatitis C are often complicated by neuropsychiatric adverse effects, including depression, insomnia, and irritability. Strong linkages with mental health services, whether on-site or within the community, are a vital component of comprehensive health programs for IDUs and are particularly important during treatment for hepatitis C. Past episodes of depression or other psychiatric disorders are not absolute contraindications for the treatment for HCV infection. Some authors recommend prophylactic antidepressant therapy before initiating treatment for HCV in patients thought to be at a high risk of depression."
17435206,0,a,"BACKGROUND: In earlier studies, determinants of socioeconomic gradient in mobility have not been measured comprehensively. AIM: To assess the contribution of chronic morbidity, obesity, smoking and physical workload to inequalities in mobility. METHODS: This was a cross-sectional study on 2572 persons (76% of a nationally representative sample of the Finnish population aged > or = 55 years). Mobility limitations were measured by self-reports and performance rates. RESULTS: According to a wide array of self-reported and test-based indicators, persons with a lower level of education showed more mobility limitations than those with a higher level. The age-adjusted ORs for limitations in stair climbing were threefold in the lowest-educational category compared with the highest one (OR 3.3 in men and 2.9 in women for self-reported limitations, and 3.5 in men and 2.2 in women for test-based limitations). When obesity, smoking, work-related physical loading and clinically diagnosed chronic diseases were simultaneously accounted for, the educational differences in stair-climbing limitations vanished or were greatly diminished. In women, obesity contributed most to the differences, followed by a history of physically strenuous work, knee and hip osteoarthritis and cardiovascular diseases. In men, diabetes, work-related physical loading, musculoskeletal diseases, obesity and smoking contributed substantially to the inequalities. CONCLUSIONS: Great educational inequalities exist in various measures of mobility. Common chronic diseases, obesity, smoking and workload appeared to be the main pathways from low education to mobility limitations. General health promotion using methods that also yield good results in the lowest-educational groups is thus a good strategy to reduce the disparities in mobility."
15797980,0,a,"OBJECTIVES: Systemic lupus erythematosus (SLE), a chronic illness with an unpredictable and variable course, profoundly affects the quality of life (QOL). General health questionnaires are used to assess QOL in SLE, but a disease-specific instrument could offer enhanced responsiveness and content validity. We detail the steps we took to develop and validate a new SLE-specific QOL instrument, SLEQOL. METHODS: Rheumatology professionals nominated items that they felt were important determinants of QOL of SLE patients. One hundred SLE patients were asked to assess the importance and frequency of occurrence of these items and to suggest those that had not been listed. Item reduction was performed using Rasch model and factor analyses to create a new questionnaire in English. This final questionnaire was administered to a cohort of 275 patients to study its psychometric properties. RESULTS: Fifty-one items covering a wide range of QOL concerns were identified. The patients' responses led to the elimination of 11. The new questionnaire of 40 items was found to have Cronbach's alpha of 0.95 and to consist of eight domains covering physical, mental and social QOL issues. It has good test-retest reliability, poor to fair cross-sectional correlation with the SF-36, with poor correlation with lupus activity or damage indices. The SLEQOL was more responsive to change than the SF-36. CONCLUSIONS: We have developed a new 40-item SLEQOL in English and showed that it is valid for use in SLE patients in Singapore. It offers better content validity and responsiveness to change than the SF-36."
12343383,1,a,"""This paper analyses age and experience profiles of earnings inequality for American and Brazilian males. Decomposition of the inequality profiles using a human capital framework clarifies the determinants of cross-section inequality profiles and demonstrates a number of important differences in the shape of the two countries' profiles and in their underlying components. Changes in the distribution of schooling across cohorts are shown to play a central role in explaining cross-section inequality profiles within each country and in explaining differences in earnings inequality in the United States and Brazil."" (SUMMARY IN ENG)"
9068417,1,a,"The effects of breeding season and reproductive status on male reproduction were investigated in the common mole-rat (Cryptomys hottentotus hottentotus), a co-operatively breeding rodent that exhibits seasonal reproduction and a reproductive division of labour. Testicular anatomical and histological morphometrics, and selected sperm parameters were studied in 50 males from 17 wild caught colonies. Males exhibited no apparent manifestation of season on testicular activity: spermatogenesis and sperm quality (motility and percentage normal morphology) were similar in the reproductively active and inactive periods. This maintenance of reproductive activity during the non-reproductive period is essential in C. h. hottentotus males, as this period coincides with the period of maximal dispersal opportunities. Such reproductive activation in dispersing males may aid intersexual recognition, and assist pair-bond formation or successful assimilation into foreign colonies, thereby facilitating later outbreeding. Consequently, outbreeding opportunities may be important determinants of reproductive activity in male common mole-rats, moderating seasonal effects. Reproductive and non-reproductive males revealed no differences in any of the testicular or sperm parameters studied. The absence of a physiologically well-defined suppression of reproduction in male common mole-rats is more typical of social suppression in male mammals."
